time,Voltage min,Shunt current
200.5934,,-9310.0
200.5974,,-9413.0
200.6015,,-9637.0
200.6055,,-9698.0
200.6096,,-10019.0
200.6136,,-10347.0
200.6177,,-10562.0
200.6217,,-10618.0
200.6258,,-10775.0
200.6298,,-10777.0
200.6339,,-10905.0
200.6379,,-10912.0
200.642,,-10900.0
200.646,,-11185.0
200.6501,,-11120.0
200.6541,,-11048.0
200.6582,,-11283.0
200.6622,,-11195.0
200.6663,,-11360.0
200.6703,,-11618.0
200.6744,,-11625.0
200.6784,,-11921.0
200.6825,,-12028.0
200.6865,,-11939.0
200.6906,,-12297.0
200.6946,,-12504.0
200.6986,,-12506.0
200.7027,,-12660.0
200.7067,,-12624.0
200.7108,,-12703.0
200.7148,,-12980.0
200.7189,,-12973.0
200.7229,,-12863.0
200.727,,-12954.0
200.731,,-12836.0
200.7351,,-12883.0
200.7391,,-12707.0
200.7432,,-12606.0
200.7472,,-12640.0
200.7513,,-12524.0
200.7553,,-12300.0
200.7594,,-12154.0
200.7634,,-12010.0
200.7675,,-11831.0
200.7715,,-11767.0
200.7756,,-11509.0
200.7796,,-11011.0
200.7828,3.76,
200.7837,,-11011.0
200.7877,,-10578.0
200.7918,,-10124.0
200.7958,,-9567.0
200.7999,,-9070.0
200.8039,,-8375.0
200.808,,-7544.0
200.812,,-6902.0
200.8161,,-6034.0
200.8201,,-5207.0
200.8242,,-4353.0
200.8282,,-3411.0
200.8323,,-2785.0
200.8363,,-1974.0
200.8403,,-388.0
200.8444,,-388.0
200.8484,,236.0
200.8525,,964.0
200.8565,,1458.0
200.8606,,1795.0
200.8646,,1848.0
200.8687,,1749.0
200.8727,,1722.0
200.8768,,1661.0
200.8808,,1624.0
200.8849,,1606.0
200.8889,,1652.0
200.893,,1513.0
200.897,,1550.0
200.9011,,1544.0
200.9051,,1377.0
200.9092,,1347.0
200.9132,,1397.0
200.9173,,1425.0
200.9213,,1421.0
200.9254,,1413.0
200.9294,,1342.0
200.9335,,1473.0
200.9375,,1507.0
200.9416,,1539.0
200.9456,,1565.0
200.9497,,1479.0
200.9537,,1520.0
200.9578,,1506.0
200.9618,,1509.0
200.9659,,1652.0
200.9699,,1652.0
200.974,,1665.0
200.978,,1665.0
200.9821,,1796.0
200.9861,,1901.0
200.9901,,1908.0
200.9942,,2046.0
200.9982,,1993.0
201.0023,,1948.0
201.0063,,2132.0
201.0104,,1979.0
201.0144,,1978.0
201.0185,,2029.0
201.0225,,1857.0
201.0266,,1811.0
201.0306,,1636.0
201.0347,,1636.0
201.0387,,1613.0
201.0428,,1590.0
201.0468,,1645.0
201.0509,,1612.0
201.0549,,1500.0
201.059,,1562.0
201.063,,1591.0
201.0671,,1506.0
201.0711,,1474.0
201.0752,,1529.0
201.0792,,1547.0
201.0833,,1552.0
201.0873,,1681.0
201.0914,,1608.0
201.0954,,1566.0
201.0995,,1678.0
201.1035,,1585.0
201.1076,,1598.0
201.1116,,1682.0
201.1157,,1588.0
201.1197,,1611.0
201.1238,,1673.0
201.1278,,1477.0
201.1319,,1498.0
201.1359,,1530.0
201.1399,,1479.0
201.144,,1483.0
201.148,,1454.0
201.1521,,1393.0
201.1561,,1288.0
201.1602,,1278.0
201.1642,,1246.0
201.1683,,1196.0
201.1723,,1076.0
201.1764,,1131.0
201.1804,,1086.0
201.1845,,1065.0
201.1885,,1116.0
201.1926,,1119.0
201.1966,,1141.0
201.2007,,1126.0
201.2047,,1137.0
201.2088,,1166.0
201.2128,,1108.0
201.2169,,1106.0
201.2209,,1078.0
201.225,,1164.0
201.229,,1164.0
201.2331,,1101.0
201.2371,,1005.0
201.2412,,966.0
201.2452,,964.0
201.2493,,787.0
201.2533,,583.0
201.2574,,436.0
201.2614,,167.0
201.2655,,152.0
201.2695,,-19.0
201.2736,,39.0
201.2776,,148.0
201.2817,,165.0
201.2835,3.77,
201.2857,,429.0
201.2897,,779.0
201.2938,,962.0
201.2978,,988.0
201.3019,,1103.0
201.3059,,1250.0
201.31,,1382.0
201.314,,1426.0
201.3181,,1421.0
201.3221,,1363.0
201.3262,,1437.0
201.3302,,1566.0
201.3343,,1545.0
201.3383,,1613.0
201.3424,,1646.0
201.3464,,1642.0
201.3505,,1715.0
201.3545,,1697.0
201.3586,,1745.0
201.3626,,1938.0
201.3667,,1754.0
201.3707,,1859.0
201.3748,,1859.0
201.3788,,1955.0
201.3829,,2118.0
201.3869,,2069.0
201.391,,2070.0
201.395,,2115.0
201.3991,,2075.0
201.4031,,2075.0
201.4072,,1946.0
201.4112,,2021.0
201.4153,,2082.0
201.4193,,1849.0
201.4234,,1898.0
201.4274,,2007.0
201.4314,,1795.0
201.4355,,2008.0
201.4395,,2064.0
201.4436,,2080.0
201.4476,,2257.0
201.4517,,2309.0
201.4557,,2343.0
201.4598,,2377.0
201.4638,,2608.0
201.4679,,2451.0
201.4719,,2770.0
201.476,,2770.0
201.48,,2897.0
201.4841,,2956.0
201.4881,,3264.0
201.4922,,3591.0
201.4962,,3889.0
201.5003,,3889.0
201.5043,,4240.0
201.5084,,4301.0
201.5124,,4908.0
201.5165,,5009.0
201.5205,,5435.0
201.5246,,5597.0
201.5286,,5908.0
201.5327,,5752.0
201.5367,,5946.0
201.5408,,5872.0
201.5448,,5872.0
201.5489,,5601.0
201.5529,,5601.0
201.557,,5179.0
201.561,,5102.0
201.5651,,4848.0
201.5691,,4944.0
201.5732,,4815.0
201.5772,,4551.0
201.5812,,4614.0
201.5853,,4614.0
201.5893,,4582.0
201.5934,,4670.0
201.5974,,4673.0
201.6015,,4254.0
201.6055,,4301.0
201.6096,,4314.0
201.6136,,4479.0
201.6177,,4275.0
201.6217,,4421.0
201.6258,,4683.0
201.6298,,4518.0
201.6339,,4594.0
201.6379,,4457.0
201.642,,4284.0
201.646,,4139.0
201.6501,,4211.0
201.6541,,4136.0
201.6582,,4204.0
201.6622,,3931.0
201.6663,,3747.0
201.6703,,4020.0
201.6744,,3820.0
201.6784,,3784.0
201.6825,,3819.0
201.6865,,3819.0
201.6906,,3284.0
201.6946,,3300.0
201.6987,,2981.0
201.7027,,2742.0
201.7068,,2717.0
201.7108,,2717.0
201.7149,,2586.0
201.7189,,2520.0
201.723,,2491.0
201.727,,2119.0
201.731,,2001.0
201.7351,,1980.0
201.7391,,1890.0
201.7432,,1892.0
201.7472,,1824.0
201.7513,,1752.0
201.7553,,1831.0
201.7594,,2059.0
201.7634,,2193.0
201.7675,,2320.0
201.7715,,2468.0
201.7756,,2611.0
201.7796,,2736.0
201.7837,,2821.0
201.7842,3.76,
201.7877,,2721.0
201.7918,,2823.0
201.7958,,2883.0
201.7999,,2807.0
201.8039,,2807.0
201.808,,2803.0
201.812,,2812.0
201.8161,,2740.0
201.8201,,2802.0
201.8242,,2592.0
201.8282,,2424.0
201.8323,,2490.0
201.8363,,2387.0
201.8404,,2346.0
201.8444,,2252.0
201.8485,,2190.0
201.8525,,2173.0
201.8566,,2125.0
201.8606,,2016.0
201.8647,,1961.0
201.8687,,1973.0
201.8727,,2110.0
201.8768,,2043.0
201.8808,,2121.0
201.8849,,2345.0
201.8889,,2354.0
201.893,,2587.0
201.897,,2741.0
201.9011,,2719.0
201.9051,,2639.0
201.9092,,2798.0
201.9132,,2699.0
201.9173,,2571.0
201.9213,,2596.0
201.9254,,2490.0
201.9294,,2316.0
201.9335,,2244.0
201.9375,,2143.0
201.9416,,1965.0
201.9456,,1821.0
201.9497,,1727.0
201.9537,,1623.0
201.9578,,1527.0
201.9618,,1415.0
201.9659,,1313.0
201.9699,,1260.0
201.974,,1335.0
201.978,,1419.0
201.9821,,1480.0
201.9861,,1546.0
201.9902,,1705.0
201.9942,,1897.0
201.9983,,2133.0
202.0023,,2351.0
202.0064,,2488.0
202.0104,,2779.0
202.0145,,2779.0
202.0185,,2921.0
202.0225,,2990.0
202.0266,,3253.0
202.0306,,3393.0
202.0347,,3489.0
202.0387,,3538.0
202.0428,,3672.0
202.0468,,3692.0
202.0509,,3731.0
202.0549,,3834.0
202.059,,3837.0
202.063,,3946.0
202.0671,,3991.0
202.0711,,3934.0
202.0752,,3933.0
202.0792,,4012.0
202.0833,,4047.0
202.0873,,4039.0
202.0914,,3940.0
202.0954,,3837.0
202.0995,,3830.0
202.1035,,3830.0
202.1076,,3828.0
202.1116,,3839.0
202.1157,,3712.0
202.1197,,3609.0
202.1238,,3674.0
202.1278,,3519.0
202.1319,,3369.0
202.1359,,3297.0
202.14,,3101.0
202.144,,2902.0
202.1481,,2933.0
202.1521,,2824.0
202.1562,,2574.0
202.1602,,2402.0
202.1643,,2169.0
202.1683,,1933.0
202.1723,,1657.0
202.1764,,1427.0
202.1804,,1258.0
202.1845,,1219.0
202.1885,,1185.0
202.1926,,1185.0
202.1966,,1159.0
202.2007,,1144.0
202.2047,,1141.0
202.2088,,1205.0
202.2128,,1176.0
202.2169,,1176.0
202.2209,,1150.0
202.225,,1137.0
202.229,,1113.0
202.2331,,1119.0
202.2371,,1111.0
202.2412,,1091.0
202.2452,,997.0
202.2493,,932.0
202.2533,,946.0
202.2574,,1015.0
202.2614,,1015.0
202.2655,,1096.0
202.2695,,1096.0
202.2736,,1071.0
202.2776,,1109.0
202.2817,,1033.0
202.2849,3.77,
202.2857,,1123.0
202.2898,,1179.0
202.2938,,1156.0
202.2979,,1181.0
202.3019,,1181.0
202.306,,1164.0
202.31,,1164.0
202.3141,,1172.0
202.3181,,1209.0
202.3221,,1164.0
202.3262,,1154.0
202.3302,,1172.0
202.3343,,1217.0
202.3383,,1187.0
202.3424,,1159.0
202.3464,,1111.0
202.3505,,1138.0
202.3545,,1184.0
202.3586,,1167.0
202.3626,,1250.0
202.3667,,1233.0
202.3707,,1264.0
202.3748,,1264.0
202.3788,,1221.0
202.3829,,1170.0
202.3869,,1141.0
202.391,,1098.0
202.395,,1051.0
202.3991,,1051.0
202.4031,,1061.0
202.4072,,1061.0
202.4112,,978.0
202.4153,,937.0
202.4193,,914.0
202.4234,,929.0
202.4274,,933.0
202.4315,,949.0
202.4355,,952.0
202.4396,,930.0
202.4436,,969.0
202.4477,,950.0
202.4517,,907.0
202.4558,,927.0
202.4598,,924.0
202.4638,,895.0
202.4679,,888.0
202.4719,,954.0
202.476,,957.0
202.48,,931.0
202.4841,,973.0
202.4881,,981.0
202.4922,,999.0
202.4962,,1054.0
202.5003,,1021.0
202.5043,,1010.0
202.5084,,1057.0
202.5124,,1023.0
202.5165,,1023.0
202.5205,,986.0
202.5246,,966.0
202.5286,,1008.0
202.5327,,997.0
202.5367,,952.0
202.5408,,1023.0
202.5448,,1040.0
202.5489,,1046.0
202.5529,,1071.0
202.557,,1041.0
202.561,,1011.0
202.5651,,947.0
202.5691,,936.0
202.5732,,921.0
202.5772,,934.0
202.5813,,890.0
202.5853,,964.0
202.5894,,963.0
202.5934,,963.0
202.5975,,979.0
202.6015,,979.0
202.6056,,979.0
202.6096,,969.0
202.6136,,976.0
202.6177,,976.0
202.6217,,954.0
202.6258,,1027.0
202.6298,,1009.0
202.6339,,990.0
202.6379,,1050.0
202.642,,1045.0
202.646,,1057.0
202.6501,,995.0
202.6541,,1108.0
202.6582,,1126.0
202.6622,,1099.0
202.6663,,1118.0
202.6703,,1068.0
202.6744,,1025.0
202.6784,,956.0
202.6825,,999.0
202.6865,,999.0
202.6906,,924.0
202.6946,,878.0
202.6987,,859.0
202.7027,,921.0
202.7068,,921.0
202.7108,,936.0
202.7149,,936.0
202.7189,,952.0
202.723,,952.0
202.727,,970.0
202.7311,,941.0
202.7351,,933.0
202.7392,,969.0
202.7432,,919.0
202.7473,,962.0
202.7513,,947.0
202.7554,,959.0
202.7594,,989.0
202.7634,,989.0
202.7675,,983.0
202.7715,,1046.0
202.7756,,1038.0
202.7796,,970.0
202.7837,,994.0
202.7856,3.77,
202.7877,,956.0
202.7918,,936.0
202.7958,,962.0
202.7999,,890.0
202.8039,,914.0
202.808,,969.0
202.812,,925.0
202.8161,,947.0
202.8201,,1000.0
202.8242,,964.0
202.8282,,959.0
202.8323,,887.0
202.8363,,913.0
202.8404,,925.0
202.8444,,936.0
202.8485,,971.0
202.8525,,1029.0
202.8566,,989.0
202.8606,,957.0
202.8647,,941.0
202.8687,,848.0
202.8728,,828.0
202.8768,,812.0
202.8809,,847.0
202.8849,,898.0
202.889,,972.0
202.893,,1050.0
202.8971,,1132.0
202.9011,,1086.0
202.9052,,1018.0
202.9092,,1088.0
202.9132,,1051.0
202.9173,,969.0
202.9213,,1043.0
202.9254,,992.0
202.9294,,952.0
202.9335,,1015.0
202.9375,,1060.0
202.9416,,980.0
202.9456,,959.0
202.9497,,954.0
202.9537,,909.0
202.9578,,877.0
202.9618,,946.0
202.9659,,929.0
202.9699,,929.0
202.974,,970.0
202.978,,975.0
202.9821,,935.0
202.9861,,904.0
202.9902,,936.0
202.9942,,918.0
202.9983,,947.0
203.0023,,1001.0
203.0064,,999.0
203.0104,,939.0
203.0145,,969.0
203.0185,,997.0
203.0226,,997.0
203.0266,,993.0
203.0307,,935.0
203.0347,,947.0
203.0388,,1023.0
203.0428,,1012.0
203.0469,,969.0
203.0509,,1052.0
203.0549,,1099.0
203.059,,1060.0
203.063,,1060.0
203.0671,,1042.0
203.0711,,1027.0
203.0752,,1036.0
203.0792,,1036.0
203.0833,,1030.0
203.0873,,1024.0
203.0914,,998.0
203.0954,,964.0
203.0995,,944.0
203.1035,,908.0
203.1076,,875.0
203.1116,,875.0
203.1157,,910.0
203.1197,,954.0
203.1238,,948.0
203.1278,,1030.0
203.1319,,1037.0
203.1359,,997.0
203.14,,982.0
203.144,,964.0
203.1481,,948.0
203.1521,,944.0
203.1562,,958.0
203.1602,,950.0
203.1643,,1023.0
203.1683,,1099.0
203.1724,,1032.0
203.1764,,1124.0
203.1805,,1086.0
203.1845,,982.0
203.1886,,966.0
203.1926,,966.0
203.1967,,986.0
203.2007,,955.0
203.2047,,936.0
203.2088,,962.0
203.2128,,962.0
203.2169,,936.0
203.2209,,899.0
203.225,,933.0
203.229,,933.0
203.2331,,896.0
203.2371,,906.0
203.2412,,891.0
203.2452,,926.0
203.2493,,1050.0
203.2533,,1139.0
203.2574,,1177.0
203.2614,,1155.0
203.2655,,1229.0
203.2695,,1229.0
203.2736,,1197.0
203.2776,,1228.0
203.2817,,1266.0
203.2857,,1298.0
203.2863,3.77,
203.2898,,1317.0
203.2938,,1295.0
203.2979,,1341.0
203.3019,,1250.0
203.306,,1271.0
203.31,,1259.0
203.3141,,1219.0
203.3181,,1225.0
203.3222,,1191.0
203.3262,,1149.0
203.3303,,1102.0
203.3343,,1137.0
203.3384,,1114.0
203.3424,,1114.0
203.3465,,1040.0
203.3505,,1037.0
203.3545,,1023.0
203.3586,,1007.0
203.3626,,966.0
203.3667,,1002.0
203.3707,,995.0
203.3748,,995.0
203.3788,,919.0
203.3829,,925.0
203.3869,,931.0
203.391,,876.0
203.395,,885.0
203.3991,,939.0
203.4031,,939.0
203.4072,,874.0
203.4112,,911.0
203.4153,,985.0
203.4193,,1008.0
203.4234,,1100.0
203.4274,,1100.0
203.4315,,1180.0
203.4355,,1188.0
203.4396,,1199.0
203.4436,,1205.0
203.4477,,1234.0
203.4517,,1273.0
203.4558,,1240.0
203.4598,,1255.0
203.4639,,1274.0
203.4679,,1316.0
203.472,,1237.0
203.476,,1199.0
203.4801,,1191.0
203.4841,,1179.0
203.4882,,1119.0
203.4922,,1080.0
203.4963,,1084.0
203.5003,,1056.0
203.5043,,1043.0
203.5084,,1022.0
203.5124,,1036.0
203.5165,,1055.0
203.5205,,1028.0
203.5246,,1077.0
203.5286,,1144.0
203.5327,,1113.0
203.5367,,1035.0
203.5408,,996.0
203.5448,,992.0
203.5489,,949.0
203.5529,,884.0
203.557,,827.0
203.561,,883.0
203.5651,,883.0
203.5691,,885.0
203.5732,,982.0
203.5772,,1061.0
203.5813,,1088.0
203.5853,,1091.0
203.5894,,1132.0
203.5934,,1116.0
203.5975,,1147.0
203.6015,,1136.0
203.6056,,1152.0
203.6096,,1167.0
203.6137,,1157.0
203.6177,,1146.0
203.6218,,1094.0
203.6258,,1077.0
203.6299,,1077.0
203.6339,,1063.0
203.638,,1063.0
203.642,,954.0
203.646,,994.0
203.6501,,994.0
203.6541,,1025.0
203.6582,,962.0
203.6622,,967.0
203.6663,,956.0
203.6703,,956.0
203.6744,,953.0
203.6784,,953.0
203.6825,,982.0
203.6865,,1018.0
203.6906,,980.0
203.6946,,986.0
203.6987,,1038.0
203.7027,,1069.0
203.7068,,1045.0
203.7108,,1046.0
203.7149,,1058.0
203.7189,,1037.0
203.723,,1012.0
203.727,,954.0
203.7311,,977.0
203.7351,,956.0
203.7392,,936.0
203.7432,,924.0
203.7473,,972.0
203.7513,,961.0
203.7554,,940.0
203.7594,,947.0
203.7635,,961.0
203.7675,,961.0
203.7716,,987.0
203.7756,,987.0
203.7797,,985.0
203.7837,,989.0
203.787,3.77,
203.7878,,1015.0
203.7918,,1039.0
203.7958,,1017.0
203.7999,,982.0
203.8039,,972.0
203.808,,935.0
203.812,,951.0
203.8161,,995.0
203.8201,,989.0
203.8242,,1002.0
203.8282,,931.0
203.8323,,932.0
203.8363,,962.0
203.8404,,924.0
203.8444,,923.0
203.8485,,895.0
203.8525,,959.0
203.8566,,970.0
203.8606,,981.0
203.8647,,972.0
203.8687,,999.0
203.8728,,999.0
203.8768,,976.0
203.8809,,946.0
203.8849,,964.0
203.889,,976.0
203.893,,942.0
203.8971,,941.0
203.9011,,969.0
203.9052,,990.0
203.9092,,994.0
203.9133,,962.0
203.9173,,980.0
203.9214,,1021.0
203.9254,,1037.0
203.9295,,1053.0
203.9335,,1012.0
203.9376,,967.0
203.9416,,692.0
203.9456,,229.0
203.9497,,-182.0
203.9537,,-639.0
203.9578,,-1171.0
203.9618,,-1498.0
203.9659,,-1951.0
203.9699,,-2326.0
203.974,,-2791.0
203.978,,-3182.0
203.9821,,-3393.0
203.9861,,-3614.0
203.9902,,-3933.0
203.9942,,-4209.0
203.9983,,-4504.0
204.0023,,-4659.0
204.0064,,-4864.0
204.0104,,-5139.0
204.0145,,-5383.0
204.0185,,-5678.0
204.0226,,-5839.0
204.0266,,-5896.0
204.0307,,-6049.0
204.0347,,-6150.0
204.0388,,-6323.0
204.0428,,-6577.0
204.0469,,-6712.0
204.0509,,-6893.0
204.055,,-6887.0
204.059,,-6974.0
204.0631,,-7041.0
204.0671,,-6966.0
204.0712,,-6967.0
204.0752,,-7068.0
204.0793,,-7137.0
204.0833,,-7010.0
204.0874,,-7010.0
204.0914,,-6893.0
204.0954,,-6826.0
204.0995,,-6848.0
204.1035,,-6780.0
204.1076,,-6826.0
204.1116,,-6955.0
204.1157,,-7014.0
204.1197,,-7058.0
204.1238,,-6926.0
204.1278,,-6529.0
204.1319,,-6415.0
204.1359,,-6299.0
204.14,,-6341.0
204.144,,-6456.0
204.1481,,-6456.0
204.1521,,-6456.0
204.1562,,-6524.0
204.1602,,-6352.0
204.1643,,-6359.0
204.1683,,-6349.0
204.1724,,-6271.0
204.1764,,-6152.0
204.1805,,-6149.0
204.1845,,-6133.0
204.1886,,-6104.0
204.1926,,-6104.0
204.1967,,-6121.0
204.2007,,-5958.0
204.2048,,-5783.0
204.2088,,-5685.0
204.2129,,-5548.0
204.2169,,-5447.0
204.221,,-5266.0
204.225,,-5198.0
204.2291,,-5225.0
204.2331,,-5107.0
204.2371,,-4980.0
204.2412,,-4783.0
204.2452,,-4778.0
204.2493,,-4650.0
204.2533,,-4580.0
204.2574,,-4435.0
204.2614,,-4394.0
204.2655,,-4403.0
204.2695,,-4345.0
204.2736,,-4141.0
204.2776,,-4033.0
204.2817,,-4039.0
204.2857,,-4003.0
204.2877,3.79,
204.2898,,-3933.0
204.2938,,-3933.0
204.2979,,-3787.0
204.3019,,-3758.0
204.306,,-3606.0
204.31,,-3500.0
204.3141,,-3560.0
204.3181,,-3381.0
204.3222,,-3262.0
204.3262,,-3259.0
204.3303,,-3180.0
204.3343,,-3167.0
204.3384,,-3042.0
204.3424,,-3075.0
204.3465,,-3145.0
204.3505,,-3000.0
204.3546,,-3039.0
204.3586,,-3084.0
204.3627,,-2979.0
204.3667,,-3008.0
204.3708,,-3013.0
204.3748,,-3002.0
204.3789,,-2942.0
204.3829,,-2942.0
204.3869,,-3043.0
204.391,,-2985.0
204.395,,-2985.0
204.3991,,-3183.0
204.4031,,-3183.0
204.4072,,-3075.0
204.4112,,-3161.0
204.4153,,-3161.0
204.4193,,-3172.0
204.4234,,-3244.0
204.4274,,-3244.0
204.4315,,-3140.0
204.4355,,-3193.0
204.4396,,-3103.0
204.4436,,-3191.0
204.4477,,-3205.0
204.4517,,-3036.0
204.4558,,-3177.0
204.4598,,-3069.0
204.4639,,-3204.0
204.4679,,-3221.0
204.472,,-3195.0
204.476,,-3226.0
204.4801,,-3166.0
204.4841,,-3192.0
204.4882,,-3083.0
204.4922,,-3071.0
204.4963,,-3084.0
204.5003,,-3056.0
204.5044,,-3056.0
204.5084,,-3126.0
204.5125,,-3107.0
204.5165,,-3097.0
204.5206,,-3081.0
204.5246,,-3063.0
204.5287,,-3028.0
204.5327,,-2995.0
204.5367,,-2941.0
204.5408,,-2855.0
204.5448,,-2795.0
204.5489,,-2748.0
204.5529,,-2734.0
204.557,,-2691.0
204.561,,-2701.0
204.5651,,-2664.0
204.5691,,-2668.0
204.5732,,-2628.0
204.5772,,-2650.0
204.5813,,-2597.0
204.5853,,-2579.0
204.5894,,-2554.0
204.5934,,-2557.0
204.5975,,-2562.0
204.6015,,-2514.0
204.6056,,-2491.0
204.6096,,-2443.0
204.6137,,-2424.0
204.6177,,-2381.0
204.6218,,-2394.0
204.6258,,-2316.0
204.6299,,-2301.0
204.6339,,-2249.0
204.638,,-2247.0
204.642,,-2247.0
204.6461,,-2151.0
204.6501,,-2173.0
204.6542,,-2112.0
204.6582,,-2081.0
204.6623,,-1981.0
204.6663,,-2013.0
204.6704,,-2013.0
204.6744,,-1988.0
204.6785,,-1907.0
204.6825,,-1899.0
204.6865,,-1843.0
204.6906,,-1839.0
204.6946,,-1856.0
204.6987,,-1765.0
204.7027,,-1758.0
204.7068,,-1733.0
204.7108,,-1664.0
204.7149,,-1667.0
204.7189,,-1629.0
204.723,,-1565.0
204.727,,-1570.0
204.7311,,-1516.0
204.7351,,-1482.0
204.7392,,-1487.0
204.7432,,-1459.0
204.7473,,-1388.0
204.7513,,-1352.0
204.7554,,-1354.0
204.7594,,-1316.0
204.7635,,-1316.0
204.7675,,-1268.0
204.7716,,-1251.0
204.7756,,-1248.0
204.7797,,-1161.0
204.7837,,-1135.0
204.7878,,-1103.0
204.7884,3.78,
204.7918,,-916.0
204.7959,,36.0
204.7999,,90.0
204.804,,135.0
204.808,,207.0
204.8121,,182.0
204.8161,,139.0
204.8202,,131.0
204.8242,,78.0
204.8282,,114.0
204.8323,,112.0
204.8363,,133.0
204.8404,,168.0
204.8444,,150.0
204.8485,,133.0
204.8525,,173.0
204.8566,,192.0
204.8606,,162.0
204.8647,,137.0
204.8687,,165.0
204.8728,,200.0
204.8768,,163.0
204.8809,,150.0
204.8849,,156.0
204.889,,180.0
204.893,,167.0
204.8971,,142.0
204.9011,,147.0
204.9052,,168.0
204.9092,,188.0
204.9133,,146.0
204.9173,,144.0
204.9214,,145.0
204.9254,,174.0
204.9295,,155.0
204.9335,,149.0
204.9376,,162.0
204.9416,,163.0
204.9457,,173.0
204.9497,,153.0
204.9538,,153.0
204.9578,,155.0
204.9619,,161.0
204.9659,,161.0
204.97,,148.0
204.974,,143.0
204.978,,155.0
204.9821,,171.0
204.9861,,157.0
204.9902,,142.0
204.9942,,158.0
204.9983,,166.0
205.0023,,166.0
205.0064,,153.0
205.0104,,141.0
205.0145,,165.0
205.0185,,165.0
205.0226,,153.0
205.0266,,143.0
205.0307,,139.0
205.0347,,154.0
205.0388,,169.0
205.0428,,148.0
205.0469,,145.0
205.0509,,130.0
205.055,,160.0
205.059,,165.0
205.0631,,160.0
205.0671,,160.0
205.0712,,148.0
205.0752,,145.0
205.0793,,153.0
205.0833,,158.0
205.0874,,150.0
205.0914,,135.0
205.0955,,135.0
205.0995,,154.0
205.1036,,160.0
205.1076,,160.0
205.1117,,151.0
205.1157,,150.0
205.1198,,143.0
205.1238,,153.0
205.1278,,161.0
205.1319,,145.0
205.1359,,146.0
205.14,,160.0
205.144,,145.0
205.1481,,160.0
205.1521,,150.0
205.1562,,173.0
205.1602,,165.0
205.1643,,146.0
205.1683,,155.0
205.1724,,160.0
205.1764,,156.0
205.1805,,153.0
205.1845,,166.0
205.1886,,149.0
205.1926,,156.0
205.1967,,143.0
205.2007,,152.0
205.2048,,153.0
205.2088,,160.0
205.2129,,162.0
205.2169,,133.0
205.221,,133.0
205.225,,161.0
205.2291,,160.0
205.2331,,170.0
205.2372,,169.0
205.2412,,160.0
205.2453,,146.0
205.2493,,144.0
205.2534,,161.0
205.2574,,168.0
205.2615,,168.0
205.2655,,172.0
205.2695,,176.0
205.2736,,171.0
205.2776,,155.0
205.2817,,155.0
205.2857,,152.0
205.2891,3.78,
205.2898,,157.0
205.2938,,158.0
205.2979,,166.0
205.3019,,176.0
205.306,,183.0
205.31,,182.0
205.3141,,173.0
205.3181,,164.0
205.3222,,161.0
205.3262,,150.0
205.3303,,140.0
205.3343,,159.0
205.3384,,157.0
205.3424,,168.0
205.3465,,173.0
205.3505,,168.0
205.3546,,179.0
205.3586,,189.0
205.3627,,182.0
205.3667,,186.0
205.3708,,190.0
205.3748,,174.0
205.3789,,174.0
205.3829,,173.0
205.387,,162.0
205.391,,166.0
205.3951,,166.0
205.3991,,170.0
205.4032,,170.0
205.4072,,166.0
205.4113,,168.0
205.4153,,175.0
205.4193,,175.0
205.4234,,174.0
205.4274,,168.0
205.4315,,171.0
205.4355,,181.0
205.4396,,186.0
205.4436,,175.0
205.4477,,174.0
205.4517,,185.0
205.4558,,177.0
205.4598,,179.0
205.4639,,175.0
205.4679,,181.0
205.472,,191.0
205.476,,166.0
205.4801,,168.0
205.4841,,179.0
205.4882,,179.0
205.4922,,169.0
205.4963,,191.0
205.5003,,174.0
205.5044,,186.0
205.5084,,186.0
205.5125,,176.0
205.5165,,180.0
205.5206,,177.0
205.5246,,176.0
205.5287,,168.0
205.5327,,178.0
205.5368,,175.0
205.5408,,175.0
205.5449,,169.0
205.5489,,169.0
205.553,,166.0
205.557,,177.0
205.5611,,173.0
205.5651,,173.0
205.5691,,175.0
205.5732,,168.0
205.5772,,177.0
205.5813,,184.0
205.5853,,172.0
205.5894,,170.0
205.5934,,163.0
205.5975,,167.0
205.6015,,168.0
205.6056,,172.0
205.6096,,170.0
205.6137,,182.0
205.6177,,177.0
205.6218,,171.0
205.6258,,176.0
205.6299,,176.0
205.6339,,190.0
205.638,,168.0
205.642,,171.0
205.6461,,168.0
205.6501,,181.0
205.6542,,182.0
205.6582,,176.0
205.6623,,173.0
205.6663,,178.0
205.6704,,183.0
205.6744,,181.0
205.6785,,179.0
205.6825,,184.0
205.6866,,184.0
205.6906,,184.0
205.6947,,185.0
205.6987,,165.0
205.7028,,177.0
205.7068,,180.0
205.7109,,189.0
205.7149,,177.0
205.7189,,166.0
205.723,,177.0
205.727,,177.0
205.7311,,181.0
205.7351,,181.0
205.7392,,171.0
205.7432,,176.0
205.7473,,179.0
205.7513,,171.0
205.7554,,171.0
205.7594,,171.0
205.7635,,181.0
205.7675,,183.0
205.7716,,178.0
205.7756,,178.0
205.7797,,176.0
205.7837,,168.0
205.7878,,162.0
205.7898,3.78,
205.7918,,179.0
205.7959,,175.0
205.7999,,184.0
205.804,,176.0
205.808,,181.0
205.8121,,185.0
205.8161,,178.0
205.8202,,178.0
205.8242,,181.0
205.8283,,179.0
205.8323,,175.0
