time,ACCU_VOLTAGE___min,SHUNT___current,SHUNT___current_counter
217.88,3.9148,-86268.8,4098.2
217.884,3.91464,-85609.46,4097.76
217.888,3.91448,-84820.84,4097.32
217.892,3.91432,-84079.26,4096.88
217.896,3.91416,-83653.28,4096.44
217.9,3.914,-82966.5,4096.0
217.904,3.91384,-82405.0,4095.68
217.908,3.91368,-81977.66,4095.36
217.912,3.91352,-80967.36,4095.04
217.916,3.91336,-79879.42,4094.72
217.92,3.9132,-79167.8,4094.4
217.924,3.91304,-78856.82,4094.08
217.928,3.91288,-78599.48,4093.76
217.932,3.91272,-78398.48,4093.44
217.936,3.91256,-77919.4,4093.12
217.94,3.9124,-77718.0,4092.8
217.944,3.91224,-77807.6,4092.48
217.948,3.91208,-78071.42,4092.16
217.952,3.91192,-78116.36,4091.84
217.956,3.91176,-77423.78,4091.52
217.96,3.9116,-76452.6,4091.2
217.964,3.91144,-75281.2,4090.88
217.968,3.91128,-74033.48,4090.56
217.972,3.91112,-73542.92,4090.24
217.976,3.91096,-73510.76,4089.92
217.98,3.9108,-73781.1,4089.6
217.984,3.91064,-74251.68,4089.28
217.988,3.91048,-74240.7,4088.96
217.992,3.91032,-73772.92,4088.64
217.996,3.91016,-73947.16,4088.32
218.0,3.91,-74347.0,4088.0
218.004,3.90976,-73971.66,4087.68
218.008,3.90952,-73659.68,4087.36
218.012,3.90928,-73472.16,4087.04
218.016,3.90904,-72981.68,4086.72
218.02,3.9088,-72328.9,4086.4
218.024,3.90856,-71516.52,4086.08
218.028,3.90832,-70906.74,4085.76
218.032,3.90808,-70459.44,4085.44
218.036,3.90784,-69525.72,4085.12
218.04,3.9076,-68538.4,4084.8
218.044,3.90736,-68300.0,4084.48
218.048,3.90712,-68083.04,4084.16
218.052,3.90688,-67573.26,4083.84
218.056,3.90664,-66851.08,4083.52
218.06,3.9064,-65632.1,4083.2
218.064,3.90616,-64808.92,4082.88
218.068,3.90592,-64512.12,4082.56
218.072,3.90568,-64207.96,4082.24
218.076,3.90544,-63674.06,4081.92
218.08,3.9052,-62871.6,4081.6
218.084,3.90496,-62323.42,4081.28
218.088,3.90472,-62001.56,4080.96
218.092,3.90448,-61645.5,4080.64
218.096,3.90424,-61359.12,4080.32
218.1,3.904,-61112.0,4080.0
218.104,3.90376,-60930.64,4079.84
218.108,3.90352,-60816.24,4079.68
218.112,3.90328,-60595.6,4079.52
218.116,3.90304,-60162.02,4079.36
218.12,3.9028,-59316.6,4079.2
218.124,3.90256,-58448.3,4079.04
218.128,3.90232,-58222.72,4078.88
218.132,3.90208,-58119.62,4078.72
218.136,3.90184,-57515.4,4078.56
218.14,3.9016,-56329.0,4078.4
218.144,3.90136,-55301.12,4078.24
218.148,3.90112,-54492.72,4078.08
218.152,3.90088,-53949.28,4077.92
218.156,3.90064,-53684.16,4077.76
218.16,3.9004,-53566.8,4077.6
218.164,3.90016,-53172.06,4077.44
218.168,3.89992,-52407.08,4077.28
218.172,3.89968,-51946.2,4077.12
218.176,3.89944,-51691.0,4076.96
218.18,3.8992,-51152.8,4076.8
218.184,3.89896,-50630.76,4076.64
218.188,3.89872,-50210.48,4076.48
218.192,3.89848,-49777.28,4076.32
218.196,3.89824,-49351.36,4076.16
218.2,3.898,-49320.0,4076.0
218.204,3.89776,-49244.54,4075.84
218.208,3.89752,-48966.52,4075.68
218.212,3.89728,-48762.3,4075.52
218.216,3.89704,-48623.04,4075.36
218.22,3.8968,-48108.0,4075.2
218.224,3.89656,-47540.72,4075.04
218.228,3.89632,-47098.62,4074.88
218.232,3.89608,-47085.04,4074.72
218.236,3.89584,-46963.62,4074.56
218.24,3.8956,-46943.0,4074.4
218.244,3.89536,-46721.14,4074.24
218.248,3.89512,-46435.32,4074.08
218.252,3.89488,-46066.04,4073.92
218.256,3.89464,-45961.0,4073.76
218.26,3.8944,-45121.0,4073.6
218.264,3.89416,-44674.64,4073.44
218.268,3.89392,-44311.26,4073.28
218.272,3.89368,-44145.0,4073.12
218.276,3.89344,-43752.54,4072.96
218.28,3.8932,-43352.4,4072.8
218.284,3.89296,-43116.66,4072.64
218.288,3.89272,-42867.32,4072.48
218.292,3.89248,-42710.44,4072.32
218.296,3.89224,-42609.76,4072.16
218.3,3.892,-42190.5,4072.0
218.304,3.89176,-41594.6,4071.84
218.308,3.89152,-41128.22,4071.68
218.312,3.89128,-40783.84,4071.52
218.316,3.89104,-40496.7,4071.36
218.32,3.8908,-40159.0,4071.2
218.324,3.89056,-39879.94,4071.04
218.328,3.89032,-39725.8,4070.88
218.332,3.89008,-39760.94,4070.72
218.336,3.88984,-39878.64,4070.56
218.34,3.8896,-39844.3,4070.4
218.344,3.88936,-39607.56,4070.24
218.348,3.88912,-39325.04,4070.08
218.352,3.88888,-38773.0,4069.92
218.356,3.88864,-38634.62,4069.76
218.36,3.8884,-38107.4,4069.6
218.364,3.88816,-37946.78,4069.44
218.368,3.88792,-37801.84,4069.28
218.372,3.88768,-37306.1,4069.12
218.376,3.88744,-36830.64,4068.96
218.38,3.8872,-36697.0,4068.8
218.384,3.88696,-36488.64,4068.64
218.388,3.88672,-36273.14,4068.48
218.392,3.88648,-36380.48,4068.32
218.396,3.88624,-36268.76,4068.16
218.4,3.886,-36110.0,4068.0
218.404,3.88576,-36139.4,4067.8
218.408,3.88552,-35612.96,4067.6
218.412,3.88528,-35412.4,4067.4
218.416,3.88504,-35431.36,4067.2
218.42,3.8848,-35170.3,4067.0
218.424,3.88456,-35127.8,4066.8
218.428,3.88432,-35003.88,4066.6
218.432,3.88408,-34821.88,4066.4
218.436,3.88384,-34427.74,4066.2
218.44,3.8836,-34348.0,4066.0
218.444,3.88336,-34309.78,4065.8
218.448,3.88312,-34260.24,4065.6
218.452,3.88288,-34248.0,4065.4
218.456,3.88264,-33784.32,4065.2
218.46,3.8824,-33726.5,4065.0
218.464,3.88216,-33636.2,4064.8
218.468,3.88192,-33606.62,4064.6
218.472,3.88168,-33620.24,4064.4
218.476,3.88144,-33486.8,4064.2
218.48,3.8812,-33183.2,4064.0
218.484,3.88096,-33034.0,4063.8
218.488,3.88072,-32782.56,4063.6
218.492,3.88048,-32394.92,4063.4
218.496,3.88024,-32133.16,4063.2
218.5,3.88,-31957.0,4063.0
218.504,3.8796,-31726.12,4062.88
218.508,3.8792,-31285.94,4062.76
218.512,3.8788,-30697.72,4062.64
218.516,3.8784,-30135.48,4062.52
218.52,3.878,-29683.0,4062.4
218.524,3.8776,-29321.94,4062.28
218.528,3.8772,-28846.88,4062.16
218.532,3.8768,-28386.08,4062.04
218.536,3.8764,-27973.6,4061.92
218.54,3.876,-27401.7,4061.8
218.544,3.8756,-26899.52,4061.68
218.548,3.8752,-26046.44,4061.56
218.552,3.8748,-25463.84,4061.44
218.556,3.8744,-24815.26,4061.32
218.56,3.874,-23836.0,4061.2
218.564,3.8736,-22845.04,4061.08
218.568,3.8732,-21583.84,4060.96
218.572,3.8728,-20638.7,4060.84
218.576,3.8724,-19029.24,4060.72
218.58,3.872,-17441.8,4060.6
218.584,3.8716,-15909.56,4060.48
218.588,3.8712,-14666.1,4060.36
218.592,3.8708,-13011.96,4060.24
218.596,3.8704,-10828.72,4060.12
218.6,3.87,-8561.0,4060.0
218.604,3.8696,-6330.52,4059.96
218.608,3.8692,-4367.88,4059.92
218.612,3.8688,-2256.66,4059.88
218.616,3.8684,-381.76,4059.84
218.62,3.868,531.4,4059.8
218.624,3.8676,1002.32,4059.76
218.628,3.8672,1134.12,4059.72
218.632,3.8668,1301.56,4059.68
218.636,3.8664,1305.58,4059.64
218.64,3.866,1171.2,4059.6
218.644,3.8656,1093.76,4059.56
218.648,3.8652,1023.24,4059.52
218.652,3.8648,933.22,4059.48
218.656,3.8644,984.32,4059.44
218.66,3.864,1042.7,4059.4
218.664,3.8636,1099.88,4059.36
218.668,3.8632,1095.92,4059.32
218.672,3.8628,1063.8,4059.28
218.676,3.8624,1087.1,4059.24
218.68,3.862,1100.2,4059.2
218.684,3.8616,1155.32,4059.16
218.688,3.8612,1204.6,4059.12
218.692,3.8608,1124.22,4059.08
218.696,3.8604,1126.36,4059.04
218.7,3.86,1145.0,4059.0
218.704,3.8596,1088.28,4059.0
218.708,3.8592,1062.14,4059.0
218.712,3.8588,1065.08,4059.0
218.716,3.8584,1097.0,4059.0
218.72,3.858,1144.2,4059.0
218.724,3.8576,1231.72,4059.0
218.728,3.8572,1231.28,4059.0
218.732,3.8568,1167.38,4059.0
218.736,3.8564,1139.0,4059.0
218.74,3.856,1082.9,4059.0
218.744,3.8556,961.24,4059.0
218.748,3.8552,1012.56,4059.0
218.752,3.8548,1096.52,4059.0
218.756,3.8544,1095.08,4059.0
218.76,3.854,1025.4,4059.0
218.764,3.8536,1032.1,4059.0
218.768,3.8532,1093.84,4059.0
218.772,3.8528,1007.18,4059.0
218.776,3.8524,1004.28,4059.0
218.78,3.852,1062.6,4059.0
218.784,3.8516,1046.28,4059.0
218.788,3.8512,1107.96,4059.0
218.792,3.8508,1120.36,4059.0
218.796,3.8504,1056.48,4059.0
218.8,3.85,1031.0,4059.0
218.804,3.8496,1095.68,4059.0
218.808,3.8492,1130.6,4059.0
218.812,3.8488,1117.9,4059.0
218.816,3.8484,1127.12,4059.0
218.82,3.848,1096.5,4059.0
218.824,3.8476,1130.84,4059.0
218.828,3.8472,1182.44,4059.0
218.832,3.8468,1196.72,4059.0
218.836,3.8464,1115.18,4059.0
218.84,3.846,1037.0,4059.0
218.844,3.8456,1123.4,4059.0
218.848,3.8452,1204.44,4059.0
218.852,3.8448,1180.3,4059.0
218.856,3.8444,1171.04,4059.0
218.86,3.844,1138.0,4059.0
218.864,3.8436,1082.88,4059.0
218.868,3.8432,1031.0,4059.0
218.872,3.8428,953.2,4059.0
218.876,3.8424,961.78,4059.0
218.88,3.842,967.0,4059.0
218.884,3.8416,1036.52,4059.0
218.888,3.8412,1110.44,4059.0
218.892,3.8408,1125.32,4059.0
218.896,3.8404,1159.68,4059.0
218.9,3.84,1141.5,4059.0
218.904,3.8396,1080.12,4059.0
218.908,3.8392,1048.82,4059.0
218.912,3.8388,991.84,4059.0
218.916,3.8384,989.88,4059.0
218.92,3.838,1085.2,4059.0
218.924,3.8376,1144.58,4059.0
218.928,3.8372,1176.48,4059.0
218.932,3.8368,1142.1,4059.0
218.936,3.8364,1053.0,4059.0
218.94,3.836,1041.9,4059.0
218.944,3.8356,1016.0,4059.0
218.948,3.8352,1051.1,4059.0
218.952,3.8348,1155.56,4059.0
218.956,3.8344,1169.12,4059.0
218.96,3.834,1160.8,4059.0
218.964,3.8336,1149.0,4059.0
218.968,3.8332,1187.28,4059.0
218.972,3.8328,1160.26,4059.0
218.976,3.8324,1070.84,4059.0
218.98,3.832,989.4,4059.0
218.984,3.8316,1003.0,4059.0
218.988,3.8312,1116.26,4059.0
218.992,3.8308,1091.88,4059.0
218.996,3.8304,1157.84,4059.0
219.0,3.83,1003.0,4059.0
219.004,3.83,954.98,4059.04
219.008,3.83,1060.56,4059.08
219.012,3.83,1069.7,4059.12
219.016,3.83,1097.6,4059.16
219.02,3.83,1151.3,4059.2
219.024,3.83,1107.72,4059.24
219.028,3.83,1045.1,4059.28
219.032,3.83,1033.48,4059.32
219.036,3.83,1101.06,4059.36
219.04,3.83,1138.4,4059.4
219.044,3.83,1105.0,4059.44
219.048,3.83,1146.44,4059.48
219.052,3.83,1117.12,4059.52
219.056,3.83,1027.56,4059.56
219.06,3.83,1046.6,4059.6
219.064,3.83,1077.2,4059.64
219.068,3.83,1083.32,4059.68
219.072,3.83,1105.12,4059.72
219.076,3.83,1125.06,4059.76
219.08,3.83,1085.0,4059.8
219.084,3.83,1072.98,4059.84
219.088,3.83,1134.16,4059.88
219.092,3.83,1132.58,4059.92
219.096,3.83,1083.4,4059.96
219.1,3.83,1102.0,4060.0
219.104,3.83,1075.0,4060.0
219.108,3.83,1002.64,4060.0
219.112,3.83,995.32,4060.0
219.116,3.83,1027.66,4060.0
219.12,3.83,1058.8,4060.0
219.124,3.83,1003.24,4060.0
219.128,3.83,972.76,4060.0
219.132,3.83,1055.48,4060.0
219.136,3.83,1065.56,4060.0
219.14,3.83,1003.7,4060.0
219.144,3.83,1064.04,4060.0
219.148,3.83,1117.42,4060.0
219.152,3.83,1125.2,4060.0
219.156,3.83,1110.0,4060.0
219.16,3.83,1091.6,4060.0
219.164,3.83,1020.34,4060.0
219.168,3.83,1037.56,4060.0
219.172,3.83,1079.7,4060.0
219.176,3.83,1125.8,4060.0
219.18,3.83,1111.3,4060.0
219.184,3.83,1065.92,4060.0
219.188,3.83,1133.22,4060.0
219.192,3.83,1123.24,4060.0
219.196,3.83,1175.84,4060.0
219.2,3.83,1119.0,4060.0
219.204,3.83,1160.16,4060.0
219.208,3.83,1102.44,4060.0
219.212,3.83,1060.52,4060.0
219.216,3.83,989.0,4060.0
219.22,3.83,962.3,4060.0
219.224,3.83,1021.6,4060.0
219.228,3.83,1046.34,4060.0
219.232,3.83,1049.0,4060.0
219.236,3.83,1046.54,4060.0
219.24,3.83,1045.2,4060.0
219.244,3.83,1059.04,4060.0
219.248,3.83,1006.76,4060.0
219.252,3.83,952.0,4060.0
219.256,3.83,1026.12,4060.0
219.26,3.83,1031.3,4060.0
219.264,3.83,1023.76,4060.0
219.268,3.83,1051.08,4060.0
219.272,3.83,1119.04,4060.0
219.276,3.83,1141.32,4060.0
219.28,3.83,1090.4,4060.0
219.284,3.83,1038.54,4060.0
219.288,3.83,1054.92,4060.0
219.292,3.83,1104.3,4060.0
219.296,3.83,1120.32,4060.0
219.3,3.83,1103.0,4060.0
219.304,3.83,1069.84,4060.0
219.308,3.83,1031.9,4060.0
219.312,3.83,1041.6,4060.0
219.316,3.83,1104.04,4060.0
219.32,3.83,1145.6,4060.0
219.324,3.83,1100.8,4060.0
219.328,3.83,1016.88,4060.0
219.332,3.83,1043.08,4060.0
219.336,3.83,1075.68,4060.0
219.34,3.83,1054.1,4060.0
219.344,3.83,1040.8,4060.0
219.348,3.83,1049.5,4060.0
219.352,3.83,1097.8,4060.0
219.356,3.83,1070.82,4060.0
219.36,3.83,1051.8,4060.0
219.364,3.83,1021.32,4060.0
219.368,3.83,971.64,4060.0
219.372,3.83,1042.62,4060.0
219.376,3.83,1071.0,4060.0
219.38,3.83,1077.5,4060.0
219.384,3.83,1118.64,4060.0
219.388,3.83,919.0,4060.0
219.392,3.83,926.44,4060.0
219.396,3.83,1105.06,4060.0
219.4,3.83,1108.0,4060.0
219.404,3.83,1057.04,4060.0
219.408,3.83,1089.6,4060.0
219.412,3.83,1160.56,4060.0
219.416,3.83,1234.92,4060.0
219.42,3.83,1176.2,4060.0
219.424,3.83,1074.84,4060.0
219.428,3.83,917.52,4060.0
219.432,3.83,879.72,4060.0
219.436,3.83,1023.78,4060.0
219.44,3.83,1075.2,4060.0
219.444,3.83,1083.12,4060.0
219.448,3.83,1074.12,4060.0
219.452,3.83,1109.48,4060.0
219.456,3.83,1132.36,4060.0
219.46,3.83,1066.0,4060.0
219.464,3.83,1035.32,4060.0
219.468,3.83,1060.74,4060.0
219.472,3.83,1041.36,4060.0
219.476,3.83,1029.2,4060.0
219.48,3.83,1024.0,4060.0
219.484,3.83,1007.56,4060.0
219.488,3.83,1011.2,4060.0
219.492,3.83,975.18,4060.0
219.496,3.83,968.2,4060.0
219.5,3.83,1010.5,4060.0
219.504,3.83,1026.4,4060.0
219.508,3.83,1034.06,4060.0
219.512,3.83,961.68,4060.0
219.516,3.83,864.1,4060.0
219.52,3.83,926.6,4060.0
219.524,3.83,1029.68,4060.0
219.528,3.83,1062.08,4060.0
219.532,3.83,1089.18,4060.0
219.536,3.83,1106.36,4060.0
219.54,3.83,1096.0,4060.0
219.544,3.83,1069.96,4060.0
219.548,3.83,1054.14,4060.0
219.552,3.83,1034.0,4060.0
219.556,3.83,1001.5,4060.0
219.56,3.83,1027.4,4060.0
219.564,3.83,1060.2,4060.0
219.568,3.83,1098.92,4060.0
219.572,3.83,1118.24,4060.0
219.576,3.83,1036.88,4060.0
219.58,3.83,971.8,4060.0
219.584,3.83,986.48,4060.0
219.588,3.83,972.72,4060.0
219.592,3.83,1033.96,4060.0
219.596,3.83,1105.02,4060.0
219.6,3.83,1106.0,4060.0
219.604,3.83,1058.96,4060.0
219.608,3.83,967.76,4060.0
219.612,3.83,942.38,4060.0
219.616,3.83,965.84,4060.0
219.62,3.83,884.3,4060.0
219.624,3.83,987.64,4060.0
219.628,3.83,1066.64,4060.0
219.632,3.83,1068.6,4060.0
219.636,3.83,1042.4,4060.0
219.64,3.83,1081.8,4060.0
219.644,3.83,1011.88,4060.0
219.648,3.83,1056.64,4060.0
219.652,3.83,1078.0,4060.0
219.656,3.83,1083.04,4060.0
219.66,3.83,1115.1,4060.0
219.664,3.83,1102.16,4060.0
219.668,3.83,1076.8,4060.0
219.672,3.83,1046.32,4060.0
219.676,3.83,1033.0,4060.0
219.68,3.83,1038.4,4060.0
219.684,3.83,1005.46,4060.0
219.688,3.83,1007.0,4060.0
219.692,3.83,1090.02,4060.0
219.696,3.83,1142.0,4060.0
219.7,3.83,1122.5,4060.0
219.704,3.83,1105.88,4060.0
219.708,3.83,1109.0,4060.0
219.712,3.83,1023.64,4060.0
219.716,3.83,954.9,4060.0
219.72,3.83,1028.0,4060.0
219.724,3.83,1050.82,4060.0
219.728,3.83,1044.0,4060.0
219.732,3.83,1039.92,4060.0
219.736,3.83,1032.0,4060.0
219.74,3.83,1010.7,4060.0
219.744,3.83,964.36,4060.0
219.748,3.83,954.8,4060.0
219.752,3.83,921.48,4060.0
219.756,3.83,974.06,4060.0
219.76,3.83,939.4,4060.0
219.764,3.83,912.36,4060.0
219.768,3.83,1051.24,4060.0
219.772,3.83,1128.1,4060.0
219.776,3.83,1138.96,4060.0
219.78,3.83,1116.8,4060.0
219.784,3.83,1056.64,4060.0
219.788,3.83,1109.1,4060.0
219.792,3.83,1090.44,4060.0
219.796,3.83,980.76,4060.0
219.8,3.83,969.0,4060.0
219.804,3.83,985.66,4060.0
219.808,3.83,972.56,4060.0
219.812,3.83,1033.1,4060.0
219.816,3.83,958.8,4060.0
219.82,3.83,978.1,4060.0
219.824,3.83,1086.6,4060.0
219.828,3.83,1096.7,4060.0
219.832,3.83,1148.08,4060.0
219.836,3.83,1190.8,4060.0
219.84,3.83,1115.6,4060.0
219.844,3.83,1095.0,4060.0
219.848,3.83,1015.96,4060.0
219.852,3.83,982.12,4060.0
219.856,3.83,1048.84,4060.0
219.86,3.83,1017.9,4060.0
219.864,3.83,998.44,4060.0
219.868,3.83,981.2,4060.0
219.872,3.83,1026.04,4060.0
219.876,3.83,1053.28,4060.0
219.88,3.83,1032.4,4060.0
219.884,3.83,1022.9,4060.0
219.888,3.83,933.16,4060.0
219.892,3.83,899.88,4060.0
219.896,3.83,1001.64,4060.0
219.9,3.83,1065.0,4060.0
219.904,3.83,1078.44,4060.04
219.908,3.83,1092.54,4060.08
219.912,3.83,1065.6,4060.12
219.916,3.83,1047.54,4060.16
219.92,3.83,1057.8,4060.2
219.924,3.83,987.8,4060.24
219.928,3.83,924.76,4060.28
219.932,3.83,977.88,4060.32
219.936,3.83,1028.44,4060.36
219.94,3.83,1093.1,4060.4
219.944,3.83,1105.56,4060.44
219.948,3.83,1146.32,4060.48
219.952,3.83,1196.92,4060.52
219.956,3.83,1158.62,4060.56
219.96,3.83,1135.6,4060.6
219.964,3.83,1128.06,4060.64
219.968,3.83,1093.8,4060.68
219.972,3.83,1048.72,4060.72
219.976,3.83,1002.56,4060.76
219.98,3.83,995.7,4060.8
219.984,3.83,1027.08,4060.84
219.988,3.83,1005.3,4060.88
219.992,3.83,1006.64,4060.92
219.996,3.83,923.7,4060.96
220.0,3.83,811.0,4061.0
220.004,3.83,910.96,4061.0
220.008,3.83,894.76,4061.0
220.012,3.83,865.8,4061.0
220.016,3.83,960.6,4061.0
220.02,3.83,1012.2,4061.0
220.024,3.83,1029.32,4061.0
220.028,3.83,1038.74,4061.0
220.032,3.83,1003.04,4061.0
220.036,3.83,952.54,4061.0
220.04,3.83,986.2,4061.0
220.044,3.83,950.98,4061.0
220.048,3.83,1031.48,4061.0
220.052,3.83,1109.1,4061.0
220.056,3.83,1077.04,4061.0
220.06,3.83,1078.3,4061.0
220.064,3.83,1065.92,4061.0
220.068,3.83,1035.54,4061.0
220.072,3.83,1041.64,4061.0
220.076,3.83,1013.8,4061.0
220.08,3.83,1025.8,4061.0
220.084,3.83,1049.0,4061.0
220.088,3.83,1088.2,4061.0
220.092,3.83,1133.58,4061.0
220.096,3.83,1142.88,4061.0
220.1,3.83,1080.5,4061.0
220.104,3.83,998.44,4061.0
220.108,3.83,989.64,4061.0
220.112,3.83,1011.96,4061.0
220.116,3.83,1022.46,4061.0
220.12,3.83,1044.8,4061.0
220.124,3.83,1051.42,4061.0
220.128,3.83,966.6,4061.0
220.132,3.83,860.66,4061.0
220.136,3.83,896.8,4061.0
220.14,3.83,976.8,4061.0
220.144,3.83,975.68,4061.0
220.148,3.83,983.32,4061.0
220.152,3.83,1044.0,4061.0
220.156,3.83,1033.0,4061.0
220.16,3.83,983.4,4061.0
220.164,3.83,933.62,4061.0
220.168,3.83,914.56,4061.0
220.172,3.83,992.96,4061.0
220.176,3.83,1005.0,4061.0
220.18,3.83,1012.0,4061.0
220.184,3.83,1066.6,4061.0
220.188,3.83,970.0,4061.0
220.192,3.83,975.36,4061.0
220.196,3.83,1102.66,4061.0
220.2,3.83,1037.0,4061.0
220.204,3.83,1000.74,4061.0
220.208,3.83,989.44,4061.0
220.212,3.83,1031.3,4061.0
220.216,3.83,1072.64,4061.0
220.22,3.83,1034.6,4061.0
220.224,3.83,1022.08,4061.0
220.228,3.83,1021.0,4061.0
220.232,3.83,1069.72,4061.0
220.236,3.83,1086.38,4061.0
220.24,3.83,1036.0,4061.0
220.244,3.83,1019.1,4061.0
220.248,3.83,968.6,4061.0
220.252,3.83,953.0,4061.0
220.256,3.83,914.84,4061.0
220.26,3.83,965.8,4061.0
220.264,3.83,945.04,4061.0
220.268,3.83,836.86,4061.0
220.272,3.83,908.84,4061.0
220.276,3.83,975.86,4061.0
220.28,3.83,977.0,4061.0
220.284,3.83,1022.24,4061.0
220.288,3.83,1029.8,4061.0
220.292,3.83,983.54,4061.0
220.296,3.83,987.52,4061.0
220.3,3.83,936.0,4061.0
220.304,3.83,860.0,4061.0
220.308,3.83,879.32,4061.0
220.312,3.83,959.2,4061.0
220.316,3.83,1026.96,4061.0
220.32,3.83,999.6,4061.0
220.324,3.83,977.36,4061.0
220.328,3.83,1010.08,4061.0
220.332,3.83,1045.36,4061.0
220.336,3.83,1048.0,4061.0
220.34,3.83,1054.9,4061.0
220.344,3.83,1083.04,4061.0
220.348,3.83,1126.22,4061.0
220.352,3.83,1136.76,4061.0
220.356,3.83,1045.04,4061.0
220.36,3.83,1000.2,4061.0
220.364,3.83,1017.88,4061.0
220.368,3.83,945.96,4061.0
220.372,3.83,942.32,4061.0
220.376,3.83,1022.68,4061.0
220.38,3.83,1057.6,4061.0
220.384,3.83,1056.12,4061.0
220.388,3.83,974.3,4061.0
220.392,3.83,931.2,4061.0
220.396,3.83,911.04,4061.0
220.4,3.83,864.0,4061.0
220.404,3.83,892.42,4061.0
220.408,3.83,1017.8,4061.0
220.412,3.83,972.24,4061.0
220.416,3.83,987.4,4061.0
220.42,3.83,1034.0,4061.0
220.424,3.83,1039.88,4061.0
220.428,3.83,1038.28,4061.0
220.432,3.83,997.68,4061.0
220.436,3.83,1000.66,4061.0
220.44,3.83,1021.4,4061.0
220.444,3.83,1064.22,4061.0
220.448,3.83,1065.88,4061.0
220.452,3.83,970.5,4061.0
220.456,3.83,922.88,4061.0
220.46,3.83,957.6,4061.0
220.464,3.83,1017.84,4061.0
220.468,3.83,1064.4,4061.0
220.472,3.83,1078.0,4061.0
220.476,3.83,1071.8,4061.0
220.48,3.83,1073.4,4061.0
220.484,3.83,1099.04,4061.0
220.488,3.83,1077.48,4061.0
220.492,3.83,1007.5,4061.0
220.496,3.83,980.28,4061.0
220.5,3.83,1049.0,4061.0
220.504,3.83,1076.92,4061.0
220.508,3.83,1015.16,4061.0
220.512,3.83,951.68,4061.0
220.516,3.83,956.72,4061.0
220.52,3.83,1024.0,4061.0
220.524,3.83,997.4,4061.0
220.528,3.83,931.32,4061.0
220.532,3.83,904.26,4061.0
220.536,3.83,906.64,4061.0
220.54,3.83,896.6,4061.0
220.544,3.83,982.56,4061.0
220.548,3.83,964.44,4061.0
220.552,3.83,964.8,4061.0
220.556,3.83,990.56,4061.0
220.56,3.83,1021.2,4061.0
220.564,3.83,993.1,4061.0
220.568,3.83,984.68,4061.0
220.572,3.83,967.46,4061.0
220.576,3.83,999.08,4061.0
220.58,3.83,993.7,4061.0
220.584,3.83,1066.24,4061.0
220.588,3.83,997.42,4061.0
220.592,3.83,956.56,4061.0
220.596,3.83,946.36,4061.0
220.6,3.83,964.0,4061.0
220.604,3.83,969.88,4061.0
220.608,3.83,1037.2,4061.0
220.612,3.83,1029.66,4061.0
220.616,3.83,1072.24,4061.0
220.62,3.83,1116.5,4061.0
220.624,3.83,1075.24,4061.0
220.628,3.83,1048.36,4061.0
220.632,3.83,1034.92,4061.0
220.636,3.83,1019.88,4061.0
220.64,3.83,977.0,4061.0
220.644,3.83,929.56,4061.0
220.648,3.83,918.24,4061.0
220.652,3.83,916.52,4061.0
220.656,3.83,941.92,4061.0
220.66,3.83,967.4,4061.0
220.664,3.83,946.12,4061.0
220.668,3.83,970.62,4061.0
220.672,3.83,976.56,4061.0
220.676,3.83,958.46,4061.0
220.68,3.83,940.6,4061.0
220.684,3.83,901.1,4061.0
220.688,3.83,851.68,4061.0
220.692,3.83,901.74,4061.0
220.696,3.83,957.32,4061.0
220.7,3.83,997.5,4061.0
220.704,3.83,1021.84,4061.0
220.708,3.83,1018.4,4061.0
220.712,3.83,1006.12,4061.0
220.716,3.83,972.24,4061.0
220.72,3.83,1000.6,4061.0
220.724,3.83,1021.72,4061.0
220.728,3.83,979.84,4061.0
220.732,3.83,930.02,4061.0
220.736,3.83,975.88,4061.0
220.74,3.83,1009.5,4061.0
220.744,3.83,1026.16,4061.0
220.748,3.83,1019.0,4061.0
220.752,3.83,1046.64,4061.0
220.756,3.83,1017.0,4061.0
220.76,3.83,1025.4,4061.0
220.764,3.83,1051.8,4061.0
220.768,3.83,1015.48,4061.0
220.772,3.83,985.52,4061.0
220.776,3.83,906.6,4061.0
220.78,3.83,850.7,4061.0
220.784,3.83,906.24,4061.0
220.788,3.83,949.78,4061.0
220.792,3.83,871.08,4061.0
220.796,3.83,946.6,4061.0
220.8,3.83,1025.0,4061.0
220.804,3.83,949.54,4061.0
220.808,3.83,948.0,4061.0
220.812,3.83,936.72,4061.0
220.816,3.83,945.2,4061.0
220.82,3.83,994.6,4061.0
220.824,3.83,985.92,4061.0
220.828,3.83,916.06,4061.0
220.832,3.83,983.12,4061.0
220.836,3.83,975.04,4061.0
220.84,3.83,949.2,4061.0
220.844,3.83,953.36,4061.0
220.848,3.83,973.48,4061.0
220.852,3.83,1014.52,4061.0
220.856,3.83,1002.52,4061.0
220.86,3.83,1013.3,4061.0
220.864,3.83,1022.0,4061.0
220.868,3.83,987.68,4061.0
220.872,3.83,911.76,4061.0
220.876,3.83,913.72,4061.0
220.88,3.83,949.4,4061.0
220.884,3.83,978.14,4061.0
220.888,3.83,1030.08,4061.0
220.892,3.83,1038.94,4061.0
220.896,3.83,1056.36,4061.0
220.9,3.83,1065.0,4061.0
220.904,3.83,979.08,4061.04
220.908,3.83,916.14,4061.08
220.912,3.83,936.84,4061.12
220.916,3.83,937.68,4061.16
220.92,3.83,893.4,4061.2
